id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
179|Budapest II. kerület, Bem József utca||131,59 M Ft||93 m2|1 414 990 Ft / m2|3|1950 előtt|6|jó állapotú|gázkazán||utca, közterület - fizetős övezet|ingatlaniroda|14|"Eladó panorámás lakás a Bem József utcában – 93 nm-es, liftes ház legfelső emeletén!

A II. kerület szívében, a Bem József utcában, rendezett, liftes társasház 6. emeletén kínálunk megvételre egy panorámás, 93 nm-es, nappali + 2 hálószobás lakást. A legfelső emeleti elhelyezkedés kivételes fényviszonyokat és csodálatos kilátást biztosít a Gellért-hegyre.

A lakás elrendezése praktikus:
•tágas nappali
•2 külön nyíló hálószoba
•nagy étkezős konyha
•kamra
•közlekedő
•2 fürdőszoba – az egyik káddal, a másik zuhanyzóval felszerelt
A fűtést modern, kondenzációs gázkazán biztosítja, míg a nyári meleget légkondicionáló teszi komfortossá. A közös költség 21.240 Ft/hó, víz-, villany- és gázfogyasztás egyedi mérőkkel.

A lakás jelenleg megbízható bérlők által lakott, akik szívesen maradnának továbbra..."|https://ingatlan.com/34891616|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|6.4|0.0|0.0|0|0|0|0|0|1|0|0|6.4|0.0|6.4|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5117938|19.0361955|Budapest II. kerület, Bem József utca|Budapest prémium kerület|1.3
180|Budapest II. kerület, Bimbó út||340 M Ft||170 m2|1 971 014 Ft / m2|4 + 1 fél|1950 előtt|3|jó állapotú|házközponti|5 m2|utca, közterület|ingatlaniroda|23|"II. KERÜLET MECHWART LIGET KÖZVETLEN KÖZELÉBEN, RENDEZETT, SZÉP ÁLLAPOTÚ LIFTES HÁZBAN, 3. EMELETEN, ELADÓ EGY 170 NM-ES, 5 SZOBÁS, ERKÉLYES, KLÍMÁS LAKÁS!
TOVÁBBI BŐVÍTÉSI OPCIÓVAL!!!
Az ingatlanban 5 szoba + hall, fürdőszoba, toilette, konyha, tároló található, amely egy erkéllyel is rendelkezik. Jelenleg irodának van kialakítva. Ablakai egy része kertre néző, egy része utcára néző.
Az ingatlan tágas, világos, elegáns megjelenést képvisel. Remek elhelyezkedésének köszönhetően, minden séta távolságra van. Található itt számos bevásárlási lehetőség, éttermek, üzletek, óvoda, iskola és a tömegközlekedés is pár perc sétára van.
Az ingatlan fűtése házközponti rendszerről működik, illetve klímával is felszerelt.
Néhány helyiséget lakberendezői programmal rendeztünk be.
Irodának, szép tágas lak..."|https://ingatlan.com/34888307|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.5188226|19.0130973|Budapest II. kerület, Bimbó út|Budapest prémium kerület|1.3
181|Budapest II. kerület, Margit körút 15-17.||160 M Ft||101 m2|1 538 461 Ft / m2|3 + 1 fél|||jó állapotú||6 m2||maganszemely|1|"ELADÓ egy 101 m2-es, 2 irányba tájolt nagypolgári lakás a Margit körúton a DUGATTYÚS HÁZBAN, a 3. emeleten.

A biztonsági ajtón  a lakásba lépve a tágas előszobában találjuk magunkat. Innen nyílik a konyha, egy nagy hall és egy kis folyosón közelíthető meg a fürdő és az egyik szoba. A nappali a hallból nyílik.  
Mindkét nagyobb szoba terasz kapcsolatos a  Margit krt. irányába. A konyha, a kisebb terasz és a félszoba a csendes belső udvarra néz.

A ház igazi nagypolgári életérzést sugall,  különlegessége a  gyönyörű és hatalmas terek, a 2 belső lift  valamint a tetőterasz.A lakáshoz tároló is tartozik.

Ha közel szeretne lakni a város nyüzsgéséhez, percek alatt eljutni - akár gyalog, biciklivel, tömegközlekedéssel, vagy autóval -, színházba, moziba, a Margit-szigetre, a Duna-partra, vagy Be..."|https://ingatlan.com/34881225|||||||||||||||||||||0.0|4.0|3.5|0.0|0.0|0.0|0.0|-2.0|0|1|1|0|0|0|0|1|7.5|2.0|5.5|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5136453|19.0350269|Budapest II. kerület, Margit körút 15-17.|Budapest prémium kerület|1.3
183|Budapest II. kerület, Nyúl utca||165 M Ft||106 m2|1 513 761 Ft / m2|3||félemelet|felújított|gázkazán|6 m2|utca, közterület - fizetős övezet|maganszemely|2|"106 m²‑es, magasföldszinti, 3 szobás lakás villaépületben, két bejárattal (főbejárat + közös tulajdonú erkélyen keresztül), tágas kertkapcsolattal, teljes körű felújítással és tehermentesen eladó.
Az ingatlan helyszíne
• Nyúl utca, Budapest II. kerület, villaövezet, zöld, csendes környék
• Pár perc sétára: Széll Kálmán tér (M2 metró, 4, 6, 17, 56 villamos, buszjáratok)
• Közeli infrastruktúra: Fény utcai piac, Mammut bevásárlóközpont, iskolák, óvodák, egészségügyi intézmények, sportolási lehetőségek
2. Épület és társasház
• Elegáns nyolc lakásos villaépület gondozott kerttel
• Jó lakóközösség, rendezett lépcsőház
• Közvetítőknek kíméljenek, a lakást kizárólag természetes személy értékesíti
3. A lakás jellemzői
• Magasföldszint (magas első emelet), mindkét bejárat használható
• Két bejárat:..."|https://ingatlan.com/34876810|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5098543|19.0191965|Budapest II. kerület, Nyúl utca|Budapest prémium kerület|1.3
184|Budapest II. kerület, Margit körút||109 M Ft||79 m2|1 354 037 Ft / m2|3 + 1 fél|1950 és 1980 között|5|jó állapotú|házközponti|3 m2|utca, közterület|maganszemely|1|"Eladó 3,5 szobás, erkélyes lakás a II. kerület szívében, a Keleti Károly utca – Margit körút sarkán, tulajdonostól.

Alapterület: 79 m² + 2 erkély (összesen 3 m²)
Emelet: 5. emelet
Állapot: Jó állapotú
Szobák száma: 3,5 szoba + gardrób
Fürdőszoba: 1 felújított fürdő Wc - vel + 1 WC
Konyha: Amerikai konyhás nappali
Lift: Igen
Épület: Rendezett, kiváló állapotú társasház

Kivételes lehetőség a II. kerület egyik legkeresettebb részén!

Eladásra kínálunk egy világos, tágas, 79 m²-es lakást a Keleti Károly utca és a Margit körút találkozásánál, egy rendezett, jó állapotú társasház 5. emeletén.
A lakás elosztása kiváló: amerikai konyhás nappali, 3 szoba + egy félszoba, felújított fürdőszoba, külön WC, valamint egy második WC is rendelkezésre áll. A két kis erkély (összesen 3 m²) kellemes kilátás..."|https://ingatlan.com/34875513|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5109233|19.0316959|Budapest II. kerület, Margit körút|Budapest prémium kerület|1.3
185|Budapest II. kerület, Víziváros||220 M Ft||70 m2|2 738 361 Ft / m2|3|2021|3|újszerű|hőszivattyú, mennyezeti hűtés-fűtés|20.68 m2|teremgarázs hely - benne van az árban|ingatlaniroda|11|"Modern luxus, alacsony rezsi, kiváló lokáció – eladó 3. emeleti lakás a Széna térnél, garázshellyel!

Budapest II. kerületének szívében, a Széna tér közvetlen közelében kínálunk eladásra egy új építésű (2021-es), 3. emeleti, modern technológiával felszerelt lakást, amely a kényelem, az energiatakarékosság és a kiváló elhelyezkedés tökéletes kombinációját nyújtja.

Lakás jellemzői:
•70 m2 erkéllyel
•déli fekvésű erkély motoros redőnnyel
•1 előszoba, tágas nappali-amerikai konyha, 2 hálószoba, fürdőszoba WC-vel és egy külön WC
•Mennyezetfűtés és -hűtés hőszivattyúval – kiemelkedően alacsony rezsiköltség
•Ravak szaniterek, beépített Nobilia konyha (Electrolux és AEG gépekkel)
•1 db mélygarázs beállóhely (12 m²) az árban

További előnyök:
•2021-es építésű, igényes, jól karbantartott társasház
..."|https://ingatlan.com/34874143|||||||||||||||||||||4.5|0.0|0.0|7.6|0.0|0.0|0.0|-2.0|1|0|0|1|0|0|0|1|12.1|2.0|10.1|I. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.50504309999999|19.038844|Budapest II. kerület, Víziváros|Budapest prémium kerület|1.3
187|Budapest II. kerület, Országút||340 M Ft||170 m2|1 971 014 Ft / m2|4 + 1 fél|1950 előtt|3|jó állapotú|házközponti|5 m2||ingatlaniroda|23|"II. KERÜLET MECHWART LIGET KÖZVETLEN KÖZELÉBEN, RENDEZETT, SZÉP ÁLLAPOTÚ LIFTES HÁZBAN, 3. EMELETEN, ELADÓ EGY 170 NM-ES, 5 SZOBÁS, ERKÉLYES, KLÍMÁS LAKÁS!
TOVÁBBI BŐVÍTÉSI OPCIÓVAL!!!

Az ingatlanban 5 szoba + hall, fürdőszoba, toilette, konyha, tároló található, amely egy erkéllyel is rendelkezik. Jelenleg irodának van kialakítva. Ablakai egy része kertre néző, egy része utcára néző.

Az ingatlan tágas, világos, elegáns megjelenést képvisel. Remek elhelyezkedésének köszönhetően, minden séta távolságra van. Található itt számos bevásárlási lehetőség, éttermek, üzletek, óvoda, iskola és a tömegközlekedés is pár perc sétára van.

Az ingatlan fűtése házközponti rendszerről működik, illetve klímával is felszerelt.

Néhány helyiséget lakberendezői programmal rendeztünk be.
Irodának, szép tágas..."|https://ingatlan.com/34871408|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.510162|19.0238539|Budapest II. kerület, Országút|Budapest prémium kerület|1.3
188|Budapest XII. kerület, Krisztina körút||110 M Ft||70 m2|1 527 777 Ft / m2|3 + 1 fél||2|jó állapotú|gázkazán|4 m2||maganszemely|1|"Tulajdonostól eladó! Panorámás, (Vérmezőre, Budai Várnegyedre néző), erkélyes polgári lakás.
A társasház harmadik szintjén helyezkedik el, 4 szobás (külön nyíló), 70 m2, erkélyes, klímás, felújított.

Ár: 275 ezer €

Ingatlanközvetítők kérem ne keressenek!"|https://ingatlan.com/34866251|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.5041215|19.0241387|Budapest XII. kerület, Krisztina körút|XII. ker. Krisztinaváros|1.25
191|Budapest II. kerület, Káplár utca||149,90 M Ft||101 m2|1 484 158 Ft / m2|3 + 1 fél|1950 előtt|4|jó állapotú|házközponti egyedi méréssel||utca, közterület - fizetős övezet|maganszemely|1|"Eladásra kínáljuk 101 nm-es, 3. emeleti kb. É-D-i fekvésű lakásunkat a Káplár utca - Forint utca sarkán.
A lakás tágas halljából nyílik a konyha, a három hálószoba és a fürdőszoba. A két nagyobb hálószoba (17, 20 nm) a Forint utcára néz, a kisebb szoba (kb 9 nm) a csöndes, fás udvarra. A bejárattól előszoba vezet a nappaliba, a fürdőszobán kívül itt is van egy külön wc/mosdó.

A lakást hat éve új nyílászárókkal, villanyvezetékkel és kapcsolókkal, valamint új burkolatokkal láttuk el.
Fűtés: egyedi mérős központi fűtés.

A közös költség a felújítási alapot és a fűtést is magába foglalja, kb. 80 ezer ft/hó.
Az elmúlt években a társasház új liftet és kazánt vett, valamint idén a tetőt is felújítottuk.

A környék előnye a jó közlekedés (Széll Kálmán tér és Széna tér 10 perc gyalog), a közeli bo..."|https://ingatlan.com/34835753|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|5.0|-2.0|0|0|0|0|0|0|1|1|5.0|2.0|3.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5094711|19.0223957|Budapest II. kerület, Káplár utca|Budapest prémium kerület|1.3
193|Budapest II. kerület, Víziváros||179 M Ft||116 m2|1 543 103 Ft / m2|5|1950 és 1980 között|1|jó állapotú|gázkazán||utca, közterület|ingatlaniroda|21|"Egyedi különleges befektetési lehetőség a Margit körúton!

A II. kerületi Margit körúton, impozáns, nagypolgári épület 1. emeletén, K-i tájolású, 116 m² alapterületű, egy ingaltanon belül kialakított 5 db lakás eladó. Mindegyik mini apartman egyedi mérőórával, klímával, saját konyhával és fürőszobával rendelkezik . Méretük eltérő, 1-2 lakás 15nm2, 3-4 lakás 21 nm2 és az 5. lakás 24 nm2. Az apartmanok jelenleg is ki vannak adva bérlőknek, így azonnali bevételt generálnának az új tuladonosának. Amennyiben valaki egyéb céllal vásárolná meg az ingatlant, úgy a bérlők 30 napos felmondási idővel kiköltöznek.

Az ingatlan:
Az ingatlanba érkezve egy tágas folyosóra lépünk, mely folyosóról külön nyílik mind az 5 kis lakás.

Az épület:
Az épület nagyon jó állapotú, rendezett, akadálymentesített, a l..."|https://ingatlan.com/34797103|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|I. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.50504309999999|19.038844|Budapest II. kerület, Víziváros|Budapest prémium kerület|1.3
196|Budapest II. kerület, Szilágyi Erzsébet fasor||116,75 M Ft||83 m2|1 381 656 Ft / m2|2 + 1 fél|1950 előtt|3|jó állapotú|házközponti|3 m2||maganszemely|1|"2. kerületi, a Szilágyi Erzsébet fasor elején, (a Metróhoz és minden más közlekedéshez közeli), 83,5 m2-es, Bauhaus stilusú, délre néző, a Vártól a Városmajorig tartó panorámás kilátással, 2,5 szoba és hall, központi fűtéssel és aircondicionált, erkélyes, zárt lépcsőházas, hivóliftes lakás eladó.

Kiváló befektetés kiadásra.

Hivás fogadás csak du. 14-20 h között.

Csak magánszemélyek hivjanak !


EN

2nd district, at the beginning of the Szilágyi Erzsébet fasor (near the subway and all the transportation), 83,5 sqm, Bauhaus style, south facing, panoramic view of the Castle and Városmajor, 2.5 rooms + dining room, central heating and air conditioned, balcony, closed staircase apartment for sale.

Contact time only between 14-20h in English.

No Agencies, please!

Price : 285 000 Euros."|https://ingatlan.com/34745225|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.5118145|19.0064516|Budapest II. kerület, Szilágyi Erzsébet fasor|Budapest prémium kerület|1.3
197|Budapest XII. kerület, Krisztinaváros||124,90 M Ft||62 m2|1 951 562 Ft / m2|2 + 1 fél|1950 és 1980 között|5|újszerű|gázkazán|4 m2||ingatlaniroda|12|"KITŰNŐ LOKÁCIÓ!!!

AZ ALKOTÁS ÉS A BÖSZÖRMÉNYI ÚT KÖZÖTTI TERÜLETEN ELADÓ EGY KÉT ÉS FÉLSZOBÁS, ERKÉLYES ,TELJES KÖRŰEN FELÚJÍTOTT, 5. EMELETI LAKÁS GÉPKOCSIBEÁLLÓVAL.

A lakás azonnal költözhető v. kiadható.

A lakás mindhárom szobája külön nyíló,
a nappalija keleti fekvésű, világos, erkélyes, belső kertre néző, klimatizált.( hűtő-fűtő)

A BUDAI VÁRRA részpanoráma nyílik.


A lakás műszaki és esztétikai felújítása során a :
teljes elektromos hálózat cseréje
valamint a fűtés korszerűsítése megtörtént,
(új cirkó fűtési rendszer került beépítésre)
az ablakokat hő-és hangszigetelő műanyag ablakokra cserélték,
a konyha és a fürdőszoba is megújult. A szobákban és a gardróbban a padlóburkolat eredeti, felújított TÖLGYFA PARKETTA,
a fürdőszobában, a konyhában, a WC-ben és az előszobában magas min..."|https://ingatlan.com/34723430|||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|2.5|0.0|0|0|0|1|0|0|1|0|6.3|0.0|6.3|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.4993632|19.027497|Budapest XII. kerület, Krisztinaváros|XII. ker. Budai hegyek - Villa negyed|1.4
198|Budapest II. kerület, Varsányi udvar||119 M Ft||67 m2|1 776 119 Ft / m2|3|1950 előtt|1|felújított|házközponti|||ingatlaniroda|19|"Budapest II. kerület Varsányi udvarban lakás eladó
67 négyzetméter, 2 hálószoba és 1 nappali,

A nappali klimatizált hűtésre és fűtésre egyaránt. Gáz nincs, központi fűtés. A nyílászárók vasrácsokkal vannak beépítve, az alagsorban pedig dróthálós ajtóval ellátott tárolóhelyiség, cím nélkül.


Közös költség 31869ft fűtéssel."|https://ingatlan.com/34716199|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.5092346|19.0292711|Budapest II. kerület, Varsányi udvar|Budapest prémium kerület|1.3
200|Budapest II. kerület, Országút||199 M Ft||85 m2|2 341 176 Ft / m2|3||1|felújított||||ingatlaniroda|0|"Mechwart liget közelében felújított, n+2 hálószobás lakás eladó!
Azonnal költözhető!."|https://ingatlan.com/34690268|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.510162|19.0238539|Budapest II. kerület, Országút|Budapest prémium kerület|1.3
203|Budapest II. kerület, Margit körút 54.||129 M Ft||100 m2|1 290 000 Ft / m2|4||1|felújított|gázkazán||utca, közterület|ingatlaniroda|14|"Ez az 1. emeleti, 100 m2-es eladó lakás a Mechwart liget szomszédságában található, keleti fekvésű, 3 hálószoba, egy nappali, különálló konyha, ebédlő, 2 fürdőszoba és egy WC található benne.
A társasház 6 évvel ezelőtt lett felújítva és rendszeresen karbantartott. A lakás kiválóan alkalmas saját használatra vagy akár kiadásra is, csendes lakás egy nyüzsgő környéken.
Kiváló közlekedési lehetőségek, 4/6-os és 17-es villamos, 11-es busz. Számos üzlet és étterem a közelben, a Mammut Bevásárlóközpont és a Millenáris Park közelében.

This 1st floor, 100 m2 flat for sale is located near Mechwart liget, it is facing east, has 3 bedrooms, a living room, a separate kitchen, a dining room, 2 bathrooms and a toilet.
The building was renovated 6 years ago and is regularly maintained. The flat is excel..."|https://ingatlan.com/34658085|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5105397|19.0313181|Budapest II. kerület, Margit körút 54.|Budapest prémium kerület|1.3
207|Budapest XII. kerület, Krisztina körút||139 M Ft||120 m2|1 158 333 Ft / m2|4|1981 és 2000 között|1|felújított|||utca, közterület|ingatlaniroda|25|"Eladó: 3 szobás, 3 fürdőszobás lakás a XII. kerületben, a Magyar Pénzmúzeum mellett

Ár: 139 millió Ft
Alapterület: 120 m²
Elrendezés: 3 szoba + nappali, 3 fürdőszoba
Tájolás: Keleti, utcai nézet
Emelet: 1. emelet (összesen 2 emeletes épület)
Lift: Nincs
Légkondicionálás: Van
Mosogatógép: Van

Elhelyezkedés és környezet
Prémium lokáció – Budapest XII. kerület szívében, a Magyar Pénzmúzeum közvetlen közelében. Kiváló befektetési lehetőség!
Kiváló közlekedés – Metró, villamos és buszmegállók néhány perc sétára. A Déli pályaudvar gyalogosan is elérhető.
Zöldövezeti hangulat – Parkokkal körülvéve, csendes és nyugodt lakókörnyezet.
Történelem és modernitás – Sétatávolságra a Budai Vártól és a Várnegyedtől.
Minden a közelben – Szupermarketek, kávézók, éttermek, iskolák, orvosi rendelők mind elér..."|https://ingatlan.com/34567952|||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|3.2|0.0|-4.0|0|0|0|1|0|1|0|1|7.0|4.0|3.0|XII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5041215|19.0241387|Budapest XII. kerület, Krisztina körút|XII. ker. Budai hegyek - Villa negyed|1.4
208|Budapest II. kerület, Bem rakpart 42.||190 M Ft||116 m2|1 637 931 Ft / m2|3||félemelet|jó állapotú|gázkazán|||maganszemely|1|"* BEM RAKPART *
Panorámával a Dunára, Parlamentre, lakás eladó, közvetlenül a tulajdonostól. A lakás 116 m2, 3 szoba + hall, részben felújított. Új ablakok 3 rétegű üveggel, (kiváló hő és hangszigeteltek, Kömmerling) új gázkazán és villany vezetékek stb. Tartozik a lakáshoz pluszban egy 9 m2 tároló is (pince). Belmagasság 430 cm, galériázható, illetve belső két szint ‘duplex’ is kialakítható. A házban az udvar szépen parkosított, padokkal.
Azonnal költözhető, igény esetén a teljes berendezéssel.
Képeket a lakásról (e-mail) tudok küldeni.
Fizetés euróban szükséges, 480 ezer €.

*Ingatlanosok, kérem csak eseti megbízással hívjanak*"|https://ingatlan.com/34558952|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.5098238|19.0390494|Budapest II. kerület, Bem rakpart 42.|Budapest prémium kerület|1.3
